index,dataset,model1,model2,compare
713,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
714,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
715,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
716,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
717,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
718,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
719,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
720,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
721,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
722,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
723,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
724,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
725,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
726,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
727,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
728,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
729,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
730,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
731,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
732,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
733,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
734,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
735,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
736,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
737,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
738,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
739,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
740,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
741,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
742,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
743,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
744,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
745,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
746,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
747,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
748,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
749,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
750,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
751,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
752,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
753,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
754,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
755,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
756,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
757,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
758,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
759,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
760,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
761,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
762,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
763,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
764,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
765,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
766,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
767,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
768,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
769,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
770,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
771,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
772,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
773,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
774,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
775,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
776,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
777,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
778,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
779,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
780,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
781,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
782,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
783,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
784,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
785,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
786,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
787,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
788,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
789,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
790,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
791,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
792,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
793,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
794,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
795,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
796,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
797,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
798,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
799,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
800,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
801,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
802,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
803,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
804,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
805,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
806,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
807,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
808,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
809,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
810,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
811,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
812,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
813,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
814,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
815,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
816,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
817,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
818,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
819,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
820,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
821,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
822,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
823,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
824,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
825,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
826,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
827,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
828,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
829,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
830,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
831,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
832,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
833,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
834,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
835,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
836,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
837,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
838,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
839,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
840,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
841,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
842,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
843,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
844,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
845,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
846,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
847,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
848,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
849,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
850,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
851,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
852,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
853,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
854,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
855,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
856,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
857,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
858,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
859,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
860,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
861,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
862,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
863,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
864,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
865,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
866,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
867,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
868,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
869,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
870,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
871,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
872,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
873,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
874,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
875,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
876,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
877,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
878,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
879,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
880,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
881,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
882,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
883,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
884,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
885,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
886,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
887,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
888,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
889,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
890,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
891,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
892,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
893,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
894,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
895,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
896,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
897,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
898,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
899,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
900,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
901,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
902,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
903,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
904,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
905,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
906,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
907,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
908,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
909,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
910,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
911,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
912,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
913,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
914,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
915,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
916,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
917,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
918,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
919,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
920,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
921,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
922,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
923,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
924,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
925,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
926,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
927,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
928,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
929,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
930,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
931,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
932,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
933,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
934,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
935,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
936,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
937,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
938,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
939,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
940,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
941,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
942,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
943,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
944,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
945,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
946,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
947,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
948,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
949,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
950,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
951,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
952,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
953,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
954,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
955,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
956,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
957,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
958,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
959,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
960,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
961,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
962,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
963,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
964,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
965,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
966,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
967,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
968,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
969,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
970,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
971,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
972,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
973,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
974,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
975,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
976,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
977,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
978,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
979,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
980,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
981,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
982,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
983,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
984,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
985,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
986,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
987,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
988,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
989,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
990,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
991,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
992,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
993,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
994,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
995,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
996,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
997,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
998,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
999,mind_small_dev,ChatGLM2,LLaMA2-SFT,2
0,mind_small_dev,GPT3.5,GPT4,2
1,mind_small_dev,GPT3.5,GPT4,2
2,mind_small_dev,GPT3.5,GPT4,2
3,mind_small_dev,GPT3.5,GPT4,2
4,mind_small_dev,GPT3.5,GPT4,2
5,mind_small_dev,GPT3.5,GPT4,2
6,mind_small_dev,GPT3.5,GPT4,2
7,mind_small_dev,GPT3.5,GPT4,2
8,mind_small_dev,GPT3.5,GPT4,2
9,mind_small_dev,GPT3.5,GPT4,2
10,mind_small_dev,GPT3.5,GPT4,2
11,mind_small_dev,GPT3.5,GPT4,2
12,mind_small_dev,GPT3.5,GPT4,2
13,mind_small_dev,GPT3.5,GPT4,2
14,mind_small_dev,GPT3.5,GPT4,2
15,mind_small_dev,GPT3.5,GPT4,2
16,mind_small_dev,GPT3.5,GPT4,2
17,mind_small_dev,GPT3.5,GPT4,2
18,mind_small_dev,GPT3.5,GPT4,2
19,mind_small_dev,GPT3.5,GPT4,2
20,mind_small_dev,GPT3.5,GPT4,2
21,mind_small_dev,GPT3.5,GPT4,2
22,mind_small_dev,GPT3.5,GPT4,2
23,mind_small_dev,GPT3.5,GPT4,2
24,mind_small_dev,GPT3.5,GPT4,2
25,mind_small_dev,GPT3.5,GPT4,2
26,mind_small_dev,GPT3.5,GPT4,2
27,mind_small_dev,GPT3.5,GPT4,2
28,mind_small_dev,GPT3.5,GPT4,2
29,mind_small_dev,GPT3.5,GPT4,2
30,mind_small_dev,GPT3.5,GPT4,2
31,mind_small_dev,GPT3.5,GPT4,2
32,mind_small_dev,GPT3.5,GPT4,2
33,mind_small_dev,GPT3.5,GPT4,2
34,mind_small_dev,GPT3.5,GPT4,2
35,mind_small_dev,GPT3.5,GPT4,2
36,mind_small_dev,GPT3.5,GPT4,2
37,mind_small_dev,GPT3.5,GPT4,2
38,mind_small_dev,GPT3.5,GPT4,2
39,mind_small_dev,GPT3.5,GPT4,2
40,mind_small_dev,GPT3.5,GPT4,2
41,mind_small_dev,GPT3.5,GPT4,2
42,mind_small_dev,GPT3.5,GPT4,2
43,mind_small_dev,GPT3.5,GPT4,2
44,mind_small_dev,GPT3.5,GPT4,2
45,mind_small_dev,GPT3.5,GPT4,2
46,mind_small_dev,GPT3.5,GPT4,2
47,mind_small_dev,GPT3.5,GPT4,2
48,mind_small_dev,GPT3.5,GPT4,2
49,mind_small_dev,GPT3.5,GPT4,2
50,mind_small_dev,GPT3.5,GPT4,2
51,mind_small_dev,GPT3.5,GPT4,2
52,mind_small_dev,GPT3.5,GPT4,2
53,mind_small_dev,GPT3.5,GPT4,2
54,mind_small_dev,GPT3.5,GPT4,2
55,mind_small_dev,GPT3.5,GPT4,2
56,mind_small_dev,GPT3.5,GPT4,2
57,mind_small_dev,GPT3.5,GPT4,2
58,mind_small_dev,GPT3.5,GPT4,2
59,mind_small_dev,GPT3.5,GPT4,2
60,mind_small_dev,GPT3.5,GPT4,2
61,mind_small_dev,GPT3.5,GPT4,2
62,mind_small_dev,GPT3.5,GPT4,2
63,mind_small_dev,GPT3.5,GPT4,2
64,mind_small_dev,GPT3.5,GPT4,2
65,mind_small_dev,GPT3.5,GPT4,2
66,mind_small_dev,GPT3.5,GPT4,2
67,mind_small_dev,GPT3.5,GPT4,2
68,mind_small_dev,GPT3.5,GPT4,2
69,mind_small_dev,GPT3.5,GPT4,2
70,mind_small_dev,GPT3.5,GPT4,2
71,mind_small_dev,GPT3.5,GPT4,2
72,mind_small_dev,GPT3.5,GPT4,2
73,mind_small_dev,GPT3.5,GPT4,2
74,mind_small_dev,GPT3.5,GPT4,2
75,mind_small_dev,GPT3.5,GPT4,2
76,mind_small_dev,GPT3.5,GPT4,2
77,mind_small_dev,GPT3.5,GPT4,2
78,mind_small_dev,GPT3.5,GPT4,2
79,mind_small_dev,GPT3.5,GPT4,2
80,mind_small_dev,GPT3.5,GPT4,2
81,mind_small_dev,GPT3.5,GPT4,2
82,mind_small_dev,GPT3.5,GPT4,2
83,mind_small_dev,GPT3.5,GPT4,2
84,mind_small_dev,GPT3.5,GPT4,2
85,mind_small_dev,GPT3.5,GPT4,2
86,mind_small_dev,GPT3.5,GPT4,2
87,mind_small_dev,GPT3.5,GPT4,2
88,mind_small_dev,GPT3.5,GPT4,2
89,mind_small_dev,GPT3.5,GPT4,2
90,mind_small_dev,GPT3.5,GPT4,2
91,mind_small_dev,GPT3.5,GPT4,2
92,mind_small_dev,GPT3.5,GPT4,2
93,mind_small_dev,GPT3.5,GPT4,2
94,mind_small_dev,GPT3.5,GPT4,2
95,mind_small_dev,GPT3.5,GPT4,2
96,mind_small_dev,GPT3.5,GPT4,2
97,mind_small_dev,GPT3.5,GPT4,2
98,mind_small_dev,GPT3.5,GPT4,2
99,mind_small_dev,GPT3.5,GPT4,2
100,mind_small_dev,GPT3.5,GPT4,2
101,mind_small_dev,GPT3.5,GPT4,2
102,mind_small_dev,GPT3.5,GPT4,2
103,mind_small_dev,GPT3.5,GPT4,2
104,mind_small_dev,GPT3.5,GPT4,2
105,mind_small_dev,GPT3.5,GPT4,2
106,mind_small_dev,GPT3.5,GPT4,2
107,mind_small_dev,GPT3.5,GPT4,2
108,mind_small_dev,GPT3.5,GPT4,2
109,mind_small_dev,GPT3.5,GPT4,2
110,mind_small_dev,GPT3.5,GPT4,2
111,mind_small_dev,GPT3.5,GPT4,2
112,mind_small_dev,GPT3.5,GPT4,2
113,mind_small_dev,GPT3.5,GPT4,2
114,mind_small_dev,GPT3.5,GPT4,2
115,mind_small_dev,GPT3.5,GPT4,2
116,mind_small_dev,GPT3.5,GPT4,2
117,mind_small_dev,GPT3.5,GPT4,2
118,mind_small_dev,GPT3.5,GPT4,2
119,mind_small_dev,GPT3.5,GPT4,2
120,mind_small_dev,GPT3.5,GPT4,2
121,mind_small_dev,GPT3.5,GPT4,2
122,mind_small_dev,GPT3.5,GPT4,2
123,mind_small_dev,GPT3.5,GPT4,2
124,mind_small_dev,GPT3.5,GPT4,2
125,mind_small_dev,GPT3.5,GPT4,2
126,mind_small_dev,GPT3.5,GPT4,2
127,mind_small_dev,GPT3.5,GPT4,2
128,mind_small_dev,GPT3.5,GPT4,2
129,mind_small_dev,GPT3.5,GPT4,2
130,mind_small_dev,GPT3.5,GPT4,2
131,mind_small_dev,GPT3.5,GPT4,2
132,mind_small_dev,GPT3.5,GPT4,2
133,mind_small_dev,GPT3.5,GPT4,2
134,mind_small_dev,GPT3.5,GPT4,2
135,mind_small_dev,GPT3.5,GPT4,2
136,mind_small_dev,GPT3.5,GPT4,2
137,mind_small_dev,GPT3.5,GPT4,2
138,mind_small_dev,GPT3.5,GPT4,2
139,mind_small_dev,GPT3.5,GPT4,2
140,mind_small_dev,GPT3.5,GPT4,2
141,mind_small_dev,GPT3.5,GPT4,2
142,mind_small_dev,GPT3.5,GPT4,2
143,mind_small_dev,GPT3.5,GPT4,2
144,mind_small_dev,GPT3.5,GPT4,2
145,mind_small_dev,GPT3.5,GPT4,2
146,mind_small_dev,GPT3.5,GPT4,2
147,mind_small_dev,GPT3.5,GPT4,2
148,mind_small_dev,GPT3.5,GPT4,2
149,mind_small_dev,GPT3.5,GPT4,2
150,mind_small_dev,GPT3.5,GPT4,2
151,mind_small_dev,GPT3.5,GPT4,2
152,mind_small_dev,GPT3.5,GPT4,2
153,mind_small_dev,GPT3.5,GPT4,2
154,mind_small_dev,GPT3.5,GPT4,2
155,mind_small_dev,GPT3.5,GPT4,2
156,mind_small_dev,GPT3.5,GPT4,2
157,mind_small_dev,GPT3.5,GPT4,2
158,mind_small_dev,GPT3.5,GPT4,2
159,mind_small_dev,GPT3.5,GPT4,2
160,mind_small_dev,GPT3.5,GPT4,2
161,mind_small_dev,GPT3.5,GPT4,2
162,mind_small_dev,GPT3.5,GPT4,2
163,mind_small_dev,GPT3.5,GPT4,2
164,mind_small_dev,GPT3.5,GPT4,2
165,mind_small_dev,GPT3.5,GPT4,2
166,mind_small_dev,GPT3.5,GPT4,2
167,mind_small_dev,GPT3.5,GPT4,2
168,mind_small_dev,GPT3.5,GPT4,2
169,mind_small_dev,GPT3.5,GPT4,2
170,mind_small_dev,GPT3.5,GPT4,2
171,mind_small_dev,GPT3.5,GPT4,2
172,mind_small_dev,GPT3.5,GPT4,2
173,mind_small_dev,GPT3.5,GPT4,2
174,mind_small_dev,GPT3.5,GPT4,2
175,mind_small_dev,GPT3.5,GPT4,2
176,mind_small_dev,GPT3.5,GPT4,2
177,mind_small_dev,GPT3.5,GPT4,2
178,mind_small_dev,GPT3.5,GPT4,2
179,mind_small_dev,GPT3.5,GPT4,2
180,mind_small_dev,GPT3.5,GPT4,2
181,mind_small_dev,GPT3.5,GPT4,2
182,mind_small_dev,GPT3.5,GPT4,2
183,mind_small_dev,GPT3.5,GPT4,2
184,mind_small_dev,GPT3.5,GPT4,2
185,mind_small_dev,GPT3.5,GPT4,2
186,mind_small_dev,GPT3.5,GPT4,2
187,mind_small_dev,GPT3.5,GPT4,2
188,mind_small_dev,GPT3.5,GPT4,2
189,mind_small_dev,GPT3.5,GPT4,2
190,mind_small_dev,GPT3.5,GPT4,2
191,mind_small_dev,GPT3.5,GPT4,2
192,mind_small_dev,GPT3.5,GPT4,2
193,mind_small_dev,GPT3.5,GPT4,2
194,mind_small_dev,GPT3.5,GPT4,2
195,mind_small_dev,GPT3.5,GPT4,2
196,mind_small_dev,GPT3.5,GPT4,2
197,mind_small_dev,GPT3.5,GPT4,2
198,mind_small_dev,GPT3.5,GPT4,2
199,mind_small_dev,GPT3.5,GPT4,2
200,mind_small_dev,GPT3.5,GPT4,2
201,mind_small_dev,GPT3.5,GPT4,2
202,mind_small_dev,GPT3.5,GPT4,2
203,mind_small_dev,GPT3.5,GPT4,2
204,mind_small_dev,GPT3.5,GPT4,2
205,mind_small_dev,GPT3.5,GPT4,2
206,mind_small_dev,GPT3.5,GPT4,2
207,mind_small_dev,GPT3.5,GPT4,2
208,mind_small_dev,GPT3.5,GPT4,2
209,mind_small_dev,GPT3.5,GPT4,2
210,mind_small_dev,GPT3.5,GPT4,2
211,mind_small_dev,GPT3.5,GPT4,2
